"","subject_idx","response","rt","response_key","zConf","strength_corr","strenght_chosen"
"245",2261,0,1.75356425443,"left",-0.915040691647703,0.0613812233740365,-0.0613812233740365
"246",2261,1,1.55331405546,"right",-1.47404736872703,-0.038009599726536,-0.038009599726536
"247",2261,1,1.41960409625,"left",-1.11468593346175,0.307023957165577,0.307023957165577
"248",2261,1,1.55367046668,"right",-1.55390546545264,0.0653887145070785,0.0653887145070785
"249",2261,1,1.45299098134,"right",0.123114565785327,-0.19454284836695,-0.19454284836695
"250",2261,0,1.21923329205,"left",0.322759807599371,0.046984135765757,-0.046984135765757
"251",2261,1,1.35279761475,"right",0.961624581404314,-0.0292508106470761,-0.0292508106470761
"252",2261,1,2.55508928485,"left",-1.19454403018736,0.169484876049394,0.169484876049394
"253",2261,1,2.30449351206,"left",-1.51397641708984,0.0867517096165491,0.0867517096165491
"254",2261,1,1.0689318643,"right",1.04148267812993,-0.0640326740551153,-0.0640326740551153
"255",2261,1,1.8368916618,"left",-0.99489878837332,-0.0131301352648699,-0.0131301352648699
"256",2261,1,1.75349314285,"left",0.442546952687798,0.36078183353049,0.36078183353049
"257",2261,1,2.25448216266,"right",-1.23447307855017,-0.0590873043670335,-0.0590873043670335
"258",2261,1,1.92046084853,"left",1.12134077485555,0.0817487137634411,0.0817487137634411
"259",2261,1,1.83704725393,"left",-1.03482783673613,0.0690036075389229,0.0690036075389229
"260",2261,1,1.73684706062,"left",-1.43411832036422,0.0718102226482964,0.0718102226482964
"261",2261,1,2.43800634998,"left",-1.51397641708984,0.209564689402505,0.209564689402505
"262",2261,1,1.15236224123,"right",0.00332742069690126,-0.126635596304427,-0.126635596304427
"263",2261,0,1.7535591344,"right",0.801908387953078,-0.0642080038131498,0.0642080038131498
"264",2261,0,2.77215310493,"right",-1.59383451381545,-0.0378019319018098,0.0378019319018098
"265",2261,1,1.06884994376,"left",1.16126982321836,-0.0739826893738908,-0.0739826893738908
"266",2261,0,2.40469398982,"right",-1.03482783673613,-0.076946519262149,0.076946519262149
"267",2261,0,1.78690818813,"right",1.00155362976712,0.210571412377768,-0.210571412377768
"268",2261,1,1.93716296668,"left",1.08141172649274,0.0562859756562723,0.0562859756562723
"269",2261,1,1.736837105,"left",-1.51397641708984,-0.183197014765742,-0.183197014765742
"270",2261,0,3.18954847562,"left",-1.63376356217826,-0.252004139707427,0.252004139707427
"271",2261,0,1.40286130227,"right",-1.63376356217826,-0.0459150905313546,0.0459150905313546
"272",2261,1,1.5367427826,"left",-1.63376356217826,0.202733078644748,0.202733078644748
"273",2261,1,1.65332622976,"right",-1.07475688509894,0.500013808641302,0.500013808641302
"274",2261,1,1.26961243053,"left",-1.55390546545264,0.127692654371991,0.127692654371991
"275",2261,1,2.57171716252,"right",0.961624581404314,0.185506993038498,0.185506993038498
"276",2261,1,2.08749113239,"right",-0.0366016276659076,0.233521811385538,0.233521811385538
"277",2261,1,1.10230139817,"left",0.72205029122746,0.369558956189068,0.369558956189068
"278",2261,1,1.62020814643,"right",-0.755324498196468,0.00772747344086859,0.00772747344086859
"279",2261,1,0.868579833553,"right",0.482476001050607,-0.17562427113494,-0.17562427113494
"280",2261,1,1.33596152238,"left",0.881766484678695,0.223869429945471,0.223869429945471
"281",2261,1,2.05410623842,"right",-1.07475688509894,-0.115073534169477,-0.115073534169477
"282",2261,1,1.88710724365,"right",0.682121242864651,-0.0920192901442167,-0.0920192901442167
"283",2261,1,1.23584808519,"left",0.682121242864651,0.185219272394509,0.185219272394509
"284",2261,0,2.65517996633,"right",-1.23447307855017,-0.0325695414089429,0.0325695414089429
"285",2261,1,1.41903235918,"left",0.322759807599371,0.344950982868831,0.344950982868831
"286",2261,0,2.33785963257,"left",0.322759807599371,-0.145314817835544,0.145314817835544
"287",2261,1,1.45289654517,"right",1.16126982321836,-0.0418924458982116,-0.0418924458982116
"288",2261,1,2.58842525405,"right",-1.59383451381545,0.0219411002708554,0.0219411002708554
"289",2261,1,2.37144221672,"right",0.36268885596218,-0.0797934593467714,-0.0797934593467714
"290",2261,1,3.0399647059,"right",-1.55390546545264,-0.0425384488730608,-0.0425384488730608
"291",2261,0,2.28780846068,"right",-1.11468593346175,-0.0699414729640687,0.0699414729640687
"292",2261,0,2.67186131991,"left",-1.07475688509894,-0.050080317956048,0.050080317956048
"293",2261,0,1.8703781031,"left",0.242901710873754,-0.0316991202145382,0.0316991202145382
"294",2261,1,1.05229744436,"right",-0.356034014568379,0.0788275629070646,0.0788275629070646
"295",2261,1,1.31937688054,"right",0.72205029122746,-0.239089569231041,-0.239089569231041
"296",2261,1,1.82029763324,"right",0.682121242864651,0.152870685928562,0.152870685928562
"297",2261,1,0.885390041307,"left",-0.196317821117143,-0.0960067242196875,-0.0960067242196875
"298",2261,1,1.58664234461,"right",1.12134077485555,0.31426616783148,0.31426616783148
"299",2261,1,2.05417535887,"right",-0.635537353108041,0.0518673312408641,0.0518673312408641
"300",2261,0,1.08573723647,"right",0.322759807599371,-0.074396410246862,0.074396410246862
"301",2261,0,1.95388300496,"right",1.04148267812993,-0.312041841718734,0.312041841718734
"302",2261,1,1.26970857338,"right",0.761979339590269,0.165390756708989,0.165390756708989
"303",2261,1,1.31939252509,"left",-0.915040691647703,0.274705999677442,0.274705999677442
"304",2261,1,2.58845483647,"right",-1.23447307855017,0.113498100143925,0.113498100143925
"305",2261,0,1.15238129913,"left",-0.0366016276659076,0.0758803919551371,-0.0758803919551371
"306",2261,1,2.05411107401,"left",0.841837436315886,0.0709985642341413,0.0709985642341413
"307",2261,1,0.9852836015,"right",0.562334097776225,-0.0624714168114882,-0.0624714168114882
"308",2261,1,1.13562286061,"left",0.442546952687798,0.120880448001469,0.120880448001469
"309",2261,0,2.02070911326,"left",-0.915040691647703,-0.246286512016252,0.246286512016252
"310",2261,0,3.67381916383,"left",-0.795253546559276,-0.161145394923701,0.161145394923701
"311",2261,1,2.18762305858,"right",0.801908387953078,0.206374017110334,0.206374017110334
"312",2261,1,1.15241344157,"left",1.40084411339521,0.205007212486441,0.205007212486441
"313",2261,1,1.38617084642,"left",1.20119887158117,0.269223676604618,0.269223676604618
"314",2261,1,3.25633760591,"right",0.163043614148136,-0.0146424184129064,-0.0146424184129064
"315",2261,0,1.48666060606,"right",0.602263146139034,-0.188379305722122,0.188379305722122
"316",2261,1,1.95385740479,"right",0.72205029122746,0.2133574124854,0.2133574124854
"317",2261,1,1.30267646907,"left",1.16126982321836,0.0901112456687137,0.0901112456687137
"318",2261,0,1.603226702,"right",-0.356034014568379,-0.444979154756343,0.444979154756343
"319",2261,0,1.92054191572,"left",-0.31610496620557,-0.126175433833515,0.126175433833515
"320",2261,1,1.20257554752,"left",-1.11468593346175,0.450681326201631,0.450681326201631
"321",2261,1,1.41965245213,"left",0.801908387953078,0.211439999856633,0.211439999856633
"322",2261,1,1.87039232541,"left",1.20119887158117,-0.00801055495733948,-0.00801055495733948
"323",2261,1,1.97056009184,"right",0.442546952687798,0.369385944892913,0.369385944892913
"324",2261,0,0.901873704703,"right",-0.116459724391525,-0.0277918653007404,0.0277918653007404
"325",2261,0,2.13751983302,"right",-1.07475688509894,-0.230837577688528,0.230837577688528
"326",2261,0,2.0039455547,"right",-1.27440212691298,0.0618558972377158,-0.0618558972377158
"327",2261,1,1.01878284288,"left",0.761979339590269,-0.147681445644265,-0.147681445644265
"328",2261,1,1.46964815699,"right",0.482476001050607,0.183929854077282,0.183929854077282
"329",2261,1,1.90378148607,"left",-0.475821159656805,-0.0370205256557468,-0.0370205256557468
"330",2261,1,1.15222684479,"left",-1.51397641708984,-0.0137499843036709,-0.0137499843036709
"331",2261,0,1.85381280361,"right",-0.595608304745232,-0.164070866115692,0.164070866115692
"332",2261,1,2.03742204038,"left",-0.755324498196467,0.105254807182832,0.105254807182832
"333",2261,0,2.27114815613,"right",0.682121242864651,-0.0918470171958244,0.0918470171958244
"334",2261,0,1.803617133,"right",-1.07475688509894,0.218973713036384,-0.218973713036384
"335",2261,1,3.47343129285,"right",-1.43411832036422,0.101242681439951,0.101242681439951
"336",2261,1,1.16905411932,"right",-1.23447307855017,-0.10640871198186,-0.10640871198186
"337",2261,1,1.68668865247,"left",-0.954969740010512,0.141082958030028,0.141082958030028
"338",2261,0,2.12093177783,"right",0.642192194501843,0.10722301286421,-0.10722301286421
"339",2261,1,2.28784145646,"left",0.202972662510945,0.125099938731719,0.125099938731719
"340",2261,1,3.15606516324,"left",-1.23447307855017,0.0872454037329789,0.0872454037329789
"341",2261,1,1.8703854987,"right",-0.435892111293996,0.129473214804026,0.129473214804026
"342",2261,0,2.13731901393,"left",-1.3542602236386,-0.0268810273598399,0.0268810273598399
"343",2261,0,1.00207617358,"right",-0.116459724391525,0.0171080471396345,-0.0171080471396345
"344",2261,1,2.78886119646,"right",-0.0366016276659076,0.190772284946657,0.190772284946657
